Alternatives,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
A783,0.7543859649122807,0.5333333333333333,0.999008428358949,0.5,0.5,0.5,0.1875,1.0,0.001983635011157947,1.0,0.6666666666666666,0.9212985735366453
A784,0.7941520467836257,0.6,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.001239771881973717,0.5,0.6666666666666666,0.9639285128709625
A785,0.7532163742690059,0.5333333333333333,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9458927693064437
A786,0.7894736842105263,0.6,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9721265781275619
A787,0.8245614035087719,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A788,0.7719298245614035,0.6,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.6666666666666666,0.001983635011157947,1.0,1.0,0.8852270864076078
A789,0.005847953216374324,0.9333333333333333,0.999008428358949,1.0,0.0625,0.25,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9196589604853255
A790,0.0,0.9333333333333333,0.999008428358949,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A791,0.5906432748538012,0.19999999999999996,0.999008428358949,0.5833333333333334,0.0625,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9360550909985244
A792,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.5,0.125,0.125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9672077389736022
A793,0.7204678362573099,0.4666666666666667,0.9985126425384234,0.5833333333333334,0.0625,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9344154779472045
A794,0.6198830409356726,0.2666666666666667,0.9985126425384234,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.970486965076242
A795,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.5,0.125,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.955730447614363
A796,0.47017543859649125,0.9333333333333333,0.9980168567178979,0.6666666666666666,0.0625,0.125,0.0625,0.3333333333333333,0.17852715100421523,1.0,0.6666666666666666,0.9606492867683227
A797,0.26783625730994154,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.9639285128709625
A798,0.8023391812865497,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.003967270022315894,1.0,1.0,0.8770290211510083
A799,0.7953216374269005,0.6,1.0,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9458927693064437
A800,0.8011695906432749,0.6,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.003967270022315894,1.0,1.0,0.8770290211510083
A801,0.8304093567251463,0.2666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.003967270022315894,1.0,0.6666666666666666,0.9229381865879652
A802,0.7964912280701755,0.6,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9065420560747663
A803,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A804,0.8070175438596492,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.003223406893131664,1.0,0.6666666666666666,0.9245777996392851
A805,0.8187134502923976,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A806,0.8257309941520468,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9426135432038039
A807,0.8210526315789474,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9639285128709625
A808,0.8339181286549707,0.9333333333333333,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A809,0.815204678362573,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9360550909985244
A810,0.8175438596491228,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9540908345630431
A811,0.815204678362573,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.955730447614363
A812,0.8116959064327485,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001239771881973717,1.0,0.6666666666666666,0.9311362518445647
A813,0.8116959064327485,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.25,0.5,0.001239771881973717,1.0,1.0,0.9180193474340056
A814,0.8187134502923976,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A815,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A816,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A817,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9885227086407607
A818,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A819,0.815204678362573,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.955730447614363
A820,0.8210526315789474,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A821,0.8070175438596492,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9491719954090835
A822,0.8116959064327485,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.003223406893131664,1.0,0.6666666666666666,0.9508116084604034
A823,0.8327485380116959,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9508116084604034
A824,0.8035087719298246,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.875,0.0009918175055789735,1.0,0.6666666666666666,0.9212985735366453
A825,0.8385964912280701,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9688473520249221
A826,0.8175438596491228,0.6666666666666667,0.999008428358949,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A827,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.0009918175055789735,1.0,0.6666666666666666,0.9442531562551237
A828,0.8198830409356725,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.125,0.0625,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.970486965076242
A829,0.8292397660818713,0.6666666666666667,0.999008428358949,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A830,0.8035087719298246,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.0009918175055789735,1.0,0.6666666666666666,0.9180193474340056
A831,0.8128654970760234,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9458927693064437
A832,0.8245614035087719,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.003223406893131664,1.0,0.6666666666666666,0.9475323823577636
A833,0.8280701754385965,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9475323823577636
A834,0.816374269005848,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.0009918175055789735,1.0,0.6666666666666666,0.9311362518445647
A835,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9393343171011641
A836,0.8385964912280701,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A837,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A838,0.8198830409356725,0.6666666666666667,0.999008428358949,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A839,0.7859649122807018,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9672077389736022
A840,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A841,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A842,0.815204678362573,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,1.0,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A843,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A844,0.8198830409356725,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.003223406893131664,1.0,0.6666666666666666,0.9376947040498442
A845,0.8292397660818713,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9606492867683227
A846,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.0625,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9573700606656829
A847,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9475323823577636
A848,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9442531562551237
A849,0.808187134502924,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9426135432038039
A850,0.815204678362573,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.5,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9672077389736022
A851,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.25,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A852,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.25,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A853,0.8233918128654971,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A854,0.839766081871345,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.5,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9540908345630431
A855,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A856,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.03125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A857,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9311362518445647
A858,0.839766081871345,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.5,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A859,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.970486965076242
A860,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.25,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A861,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A862,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.03125,0.20833333333333334,0.11901810066947682,1.0,0.6666666666666666,0.9770454172815216
A863,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.03125,0.20833333333333334,0.11901810066947682,1.0,0.6666666666666666,0.9754058042302016
A864,0.8070175438596492,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A865,0.8070175438596492,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A866,0.8327485380116959,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9672077389736022
A867,0.847953216374269,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9688473520249221
A868,0.8257309941520468,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9639285128709625
A869,0.8257309941520468,0.6666666666666667,0.9980168567178979,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A870,0.847953216374269,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A871,0.7461988304093568,0.5333333333333333,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.16666666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9393343171011641
A872,0.856140350877193,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.970486965076242
A873,0.8596491228070176,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9721265781275619
A874,0.8128654970760234,0.6666666666666667,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.16666666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9508116084604034
A875,0.847953216374269,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9524512215117232
A876,0.8175438596491228,0.6666666666666667,0.9980168567178979,0.3333333333333333,0.125,0.25,0.125,0.16666666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9508116084604034
A877,0.8362573099415205,0.7333333333333334,0.9975210708973723,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9458927693064437
A878,0.8573099415204678,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.970486965076242
A879,0.8573099415204678,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9672077389736022
A880,0.839766081871345,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9639285128709625
A881,0.8456140350877193,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.955730447614363
A882,0.8432748538011696,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.970486965076242
A883,0.8093567251461988,0.6666666666666667,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9737661911788817
A884,0.8093567251461988,0.6666666666666667,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9672077389736022
A885,0.8011695906432749,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9737661911788817
A886,0.7941520467836257,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9737661911788817
A887,0.8280701754385965,0.6666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.046875,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9770454172815216
A888,0.7988304093567251,0.5333333333333333,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.970486965076242
A889,0.7929824561403509,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9622888998196426
A890,0.847953216374269,0.7333333333333334,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.046875,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9737661911788817
A891,0.17076023391812867,0.9333333333333333,0.9970252850768468,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9540908345630431
A892,0.8421052631578947,0.7333333333333334,0.9970252850768468,0.3333333333333333,0.0625,0.0078125,0.046875,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.9836038694868011
A893,0.8011695906432749,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.0078125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9754058042302016
A894,0.8011695906432749,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9639285128709625
A895,0.8421052631578947,0.7333333333333334,0.9970252850768468,0.3333333333333333,0.0625,0.0078125,0.046875,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.9688473520249221
A896,0.5087719298245614,0.06666666666666665,0.9970252850768468,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9508116084604034
A897,0.5087719298245614,0.06666666666666665,0.9970252850768468,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9819642564354812
A898,0.5029239766081872,0.06666666666666665,0.9970252850768468,0.5833333333333334,0.0625,0.25,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9639285128709625
A899,0.808187134502924,0.6666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.046875,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.9622888998196426
A900,0.8128654970760234,0.6666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9754058042302016
A901,0.8011695906432749,0.6,0.9965294992563213,0.3333333333333333,0.0625,0.0078125,0.03125,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.985243482538121
A902,0.8187134502923976,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.001983635011157947,1.0,0.3333333333333333,0.9180193474340056
A903,0.8070175438596492,0.6666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A904,0.6374269005847953,0.33333333333333337,1.0,0.6666666666666666,0.5,0.25,0.1875,0.3333333333333333,0.001983635011157947,1.0,0.6666666666666666,0.9508116084604034
A905,0.8023391812865497,0.6666666666666667,1.0,0.4166666666666667,0.5,1.0,0.25,0.5,0.004959087527894868,1.0,0.6666666666666666,0.9376947040498442
A906,0.8327485380116959,0.7333333333333334,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.004959087527894868,1.0,0.6666666666666666,0.9458927693064437
A907,0.8070175438596492,0.6666666666666667,1.0,0.4166666666666667,0.5,0.125,0.125,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A908,0.8327485380116959,0.7333333333333334,1.0,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9754058042302016
A909,0.8245614035087719,0.6666666666666667,1.0,0.4166666666666667,0.25,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9754058042302016
A910,0.8245614035087719,0.6666666666666667,1.0,0.4166666666666667,0.25,0.125,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9737661911788817
A911,0.7847953216374269,0.6,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9098212821774061
A912,0.8070175438596492,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.001983635011157947,1.0,0.6666666666666666,0.8852270864076078
A913,0.8304093567251463,0.2666666666666667,1.0,0.4166666666666667,0.5,0.25,0.25,0.8333333333333334,0.001983635011157947,1.0,0.6666666666666666,0.9016232169208067
A914,0.8292397660818713,0.6666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9540908345630431
A915,0.8280701754385965,0.6666666666666667,1.0,0.4166666666666667,0.5,0.125,0.1875,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9672077389736022
A916,0.8385964912280701,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A917,0.7777777777777778,0.6,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.001983635011157947,1.0,0.6666666666666666,0.8967043777668471
A918,0.8011695906432749,0.6,0.9995042141794744,0.4166666666666667,0.5,0.25,0.25,0.5,0.001983635011157947,1.0,0.3333333333333333,0.926217412690605
A919,0.8304093567251463,0.2666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A920,0.6023391812865497,0.2666666666666667,0.9995042141794744,0.6666666666666666,0.5,0.125,0.1875,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A921,0.8105263157894737,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9655681259222824
A922,0.8035087719298246,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.25,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9770454172815216
A923,0.8128654970760234,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.3333333333333333,0.9311362518445647
A924,0.8292397660818713,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,0.3333333333333333,0.9508116084604034
A925,0.42105263157894735,0.4,0.9995042141794744,0.8333333333333334,0.5,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A926,0.8128654970760234,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.3333333333333333,0.9540908345630431
A927,0.743859649122807,0.5333333333333333,0.9995042141794744,0.5,0.5,0.25,0.25,0.5416666666666666,0.001239771881973717,1.0,0.3333333333333333,0.927857025741925
A928,0.8210526315789474,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.25,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9442531562551237
A929,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.25,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9803246433841614
A930,0.6748538011695906,0.4,0.9995042141794744,0.5833333333333334,0.125,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9836038694868011
A931,0.8175438596491228,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9721265781275619
A932,0.8245614035087719,0.6666666666666667,0.9995042141794744,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9868830955894409
A933,0.8421052631578947,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A934,0.8280701754385965,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A935,0.8105263157894737,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.5,0.001983635011157947,1.0,0.3333333333333333,0.9049024430234465
A936,0.8315789473684211,0.4666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,0.3333333333333333,0.9344154779472045
